"NCU","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NCU10129",725.397249679011,-0.548966575170475,0.13842558291563,-3.96578843019983,7.3153730448279e-05,0.0002281844462864
"NCU09901",492.744655806283,-0.239409469965641,0.170687579115524,-1.40261799485482,0.16073078284094,0.226135296387859
"NCU09903",958.288765056672,-0.227136150297478,0.167277716748487,-1.3578386572492,0.174514885572548,0.24250254733789
"NCU11134",9.369215778412,1.9463289752683,0.637200047210847,3.05450224586105,0.00225434326641297,0.00516477215357246
"NCU09904",1823.65329922196,-2.3974694970115,0.45231013232645,-5.30049920544595,1.15486468352585e-07,6.0744014647772e-07
"NCU09906",6878.34610483259,-2.79652067980961,0.500641535369538,-5.58587428776843,2.3252740070975e-08,1.37168672837063e-07
"NCU09907",54.4394851927893,5.53665627189737,0.512152472936871,10.8105624095655,3.06783409146246e-27,1.8477072364444e-25
"NCU09908",6.04994327640963,2.37807003162286,0.84188686418051,2.82469074266607,0.0047326270060629,0.0100462113362479
"NCU09909",1982.64276089097,3.27034524643088,0.373645556084271,8.75253349913599,2.08615567677147e-18,5.44241201557734e-17
"NCU09910",496.721987436997,-0.0980432294833176,0.113083555478653,-0.866998115405253,0.385943042292899,0.472299794763804
"NCU09911",4061.49767695739,1.41033262203891,0.214387050528902,6.57844127506564,4.75405562233225e-11,4.38010582692122e-10
"NCU09912",666.892270687027,0.352131859764682,0.109035902645179,3.22950378015007,0.00124005242016929,0.00299707492286146
"NCU09913",357.643220649801,1.29022244045895,0.198118030851214,6.51239281409927,7.39629904589176e-11,6.52492674419222e-10
"NCU09914",134.603537736269,0.423654899361572,0.246420399111539,1.71923631683516,0.0855713504916033,0.130844642962948
"NCU10501",18.8526242940256,0.818149325818299,0.450660978194927,1.81544301682233,0.0694558554632528,0.108916872670356
"NCU08049",364.439982839901,0.934476632587143,0.118930679389971,7.85732190701624,3.92433390103654e-15,6.47880302409704e-14
"NCU08050",211.400786285735,1.67345346757547,0.179644865828909,9.31534257800182,1.21559615321907e-20,3.90150383781529e-19
"NCU08051",428.194616377458,-0.454162469099454,0.15017645001796,-3.02419233538375,0.00249297893235876,0.00567125097762286
"NCU16303",192.000448084856,-0.847728434300276,0.167306842645672,-5.06690832780596,4.04328879106344e-07,1.93859305820177e-06
"NCU08052",5516.07670434411,-4.33691127183263,0.480268116965256,-9.0301877610301,1.71377493304077e-19,5.00637785080203e-18
"NCU08053",1279.65984121699,-0.384595231350898,0.117751668115839,-3.26615526985614,0.00109018455029864,0.00267393933063444
"gh3-2",2390.36502611717,-0.818697536423623,0.127332047253628,-6.42962674426249,1.2791766145898e-10,1.08908605833793e-09
"NCU08055",10397.5509052279,-2.19860575151833,0.232916757094724,-9.43944857786334,3.74746303857932e-21,1.26519020302486e-19
"NCU08056",515.480607484888,0.710810399651666,0.181899906519049,3.90770074187601,9.31786162293443e-05,0.00028481947322986
"NCU08057",1506.35756754085,-0.643861303853959,0.193583004792863,-3.32602185064181,0.000880950223117477,0.00220000801816156
"NCU08058",95.2625243617871,1.6676495721728,0.204678342784916,8.14766012604093,3.710334130507e-16,7.11232418690703e-15
"NCU08059",1.90488047135437,-0.621390951672784,0.981526995385647,-0.633085951373794,0.526677515891088,0.607997222260926
