"NCU","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NCU16632",36.0743823197577,3.76264071660923,0.343968367024782,10.9389149623115,7.50932170964936e-28,4.90418018213178e-27
"NCU16633",12.5204759761713,4.02778980815386,0.528501788975202,7.62114697088159,2.514314648539e-14,7.72666709473859e-14
"NCU06478",549.6154908306,-1.17016312372978,0.159525713969074,-7.33526335419902,2.21285918099892e-13,6.43159577867335e-13
"NCU06479",61.8571130681825,0.393421275040219,0.242270538593826,1.62389235324978,0.10439878484599,0.123364290146823
"NCU06480",62.0903131608712,0.53679161223498,0.204209776185166,2.62862837550073,0.00857299904438983,0.0115089091464105
"NCU06481",756.938896913712,-1.09674941544273,0.117666326216765,-9.32084353022377,1.15418995085481e-20,5.06131746089456e-20
"ace-2",9839.89454974637,-0.76522500922128,0.129739622178562,-5.89815968608336,3.67578154356119e-09,8.28473100497263e-09
"NCU16634",398.967747085272,1.36986377772505,0.177088676853714,7.735467913946,1.03023481643038e-14,3.23007747554988e-14
"NCU06483",1233.98562323137,-1.6702663702589,0.192298979256724,-8.68577865943348,3.76156719852532e-18,1.42974722072503e-17
"NCU06484",911.096774484903,-0.446142843340115,0.129314459002352,-3.45006155368906,0.000560458747115371,0.000851509809343611
"NCU06485",567.456575257089,-2.91150773294404,0.182338578187753,-15.9675904127435,2.14929889834621e-57,5.44693749380882e-56
"NCU16635",60348.6842717477,0.0748121699020016,0.143820456356866,0.52017753104863,0.602939844323385,0.633385450157544
"stk-43",153.056311122081,0.369678061245835,0.206091800008921,1.79375434262709,0.0728523873401843,0.0882349482718691
"NCU06487",209.824391172758,-0.556899833621912,0.175754525756095,-3.16862300544542,0.00153162922408915,0.00222316369226983
"crf3-1",1927.01299363117,-0.304501625535637,0.146728418520821,-2.07527368321241,0.0379611770448779,0.0474185824185292
"NCU06489",402.530463250319,-1.23660827162566,0.15822521658621,-7.81549425752808,5.47477736676246e-15,1.74395699534774e-14
"NCU06490",805.173356642637,2.15109181649855,0.158338427259638,13.5854059796315,4.88814026298015e-42,6.47131404964685e-41
"NCU06491",221.990020846301,-1.00036288951671,0.129756748264316,-7.70952496034319,1.2628692217369e-14,3.94550592266634e-14
"gna-1",1835.50521784065,-1.84499392746068,0.126969289530574,-14.5310250556014,7.70586214368061e-48,1.3236988897164e-46
"NCU16638",859.174934896346,-1.4742097310305,0.100004232722168,-14.7414733446949,3.49084999009431e-49,6.30744876913893e-48
"NCU16639",11.7782929444379,2.27453188077784,0.422852716542169,5.37901683446087,7.48937062447571e-08,1.5387195026955e-07
"NCU06495",3151.60315905582,0.0133892921251364,0.11915645088764,0.112367329048445,0.910532158876483,0.920628214938637
"NCU06496",352.850721553712,-1.37125601788185,0.192818347342885,-7.11164698161932,1.14666254822028e-12,3.19474199971024e-12
"NCU06497",1085.16711565622,-1.00408123253514,0.108954346366017,-9.21561430107679,3.0950097290603e-20,1.32505528417908e-19
"NCU06498",1220.64220461139,0.782178523000473,0.132618981364335,5.89793794940744,3.68072329534082e-09,8.2939531622726e-09
"NCU06499",442.114831748636,-1.86204733104988,0.189250940600392,-9.8390387130579,7.64376740319017e-23,3.82462761809879e-22
"NCU06500",1393.33480073823,-2.39591111881436,0.164043640751291,-14.6053276301447,2.59730656634267e-48,4.5743538209035e-47
"NCU06503",2577.76590482958,-1.88863307760852,0.106917904535228,-17.6643293358433,7.89455155801608e-70,3.11850767415234e-68
"NCU06504",37.8093597636449,-0.613737309686131,0.358288533634729,-1.71296944242103,0.086718161455311,0.104085262802247
"NCU06505",35.7672533523595,2.13771410458698,0.313570587784124,6.81732977475131,9.27481987735238e-12,2.44249440062961e-11
"NCU06506",1691.95326374638,-0.202394570065135,0.23234470570493,-0.871096113212795,0.383701676189738,0.417413006420256
"NCU06507",1.92200791283517,3.45957534221359,1.13520768783401,3.04752635071958,0.00230733295311882,0.00328699775493946
"com",861.275215869714,-2.09452862925701,0.149512072531677,-14.0090936724407,1.37143992074809e-44,2.05863681642141e-43
"NCU06509",1803.63461715876,-1.07432791978961,0.111547239597564,-9.63114751799804,5.90661329021637e-22,2.8098891210454e-21
"NCU06511",640.401859632786,-1.16811864125687,0.14120953462135,-8.27223632164181,1.31469384939978e-16,4.56493519167036e-16
"met-8",58767.6945167225,-0.850245780948189,0.183317840610322,-4.63809620557093,3.51633112620208e-06,6.42247150849002e-06
"actin cytoskeleton-regulatory complex protein",2250.53961590753,-1.77573874154524,0.146335357646998,-12.1347210277698,6.91452489067446e-34,6.17246288731114e-33
"NCU16641",939.835287542419,0.933352460373883,0.205110259186066,4.55049135073828,5.35207872976698e-06,9.62762392447205e-06
"NCU06173",287.968844019994,-2.06541265822073,0.22911359559822,-9.01479745376045,1.97234593002257e-19,8.09259009219102e-19
"NCU06174",529.691542388229,0.562290818563267,0.17572748311321,3.19978872172784,0.00137528362852359,0.00200787705573914
"pex3",544.342730161331,0.11201906452266,0.112888864629244,0.99229507614023,0.321053604536137,0.353797156026551
"NCU06176",574.915885647177,-0.386711093193788,0.124726755297364,-3.10046623334199,0.00193216242692622,0.00277114637652787
"camk-3",1459.70995552163,-1.51239571102448,0.167839948631524,-9.01094002563595,2.0429772992746e-19,8.37183095717023e-19
"stk-5",1811.48622687598,-1.1542145162715,0.114097009121577,-10.116080387713,4.68815694894754e-24,2.5342020693009e-23
"NCU06180",411.707606354894,-0.41541099430146,0.129972510922934,-3.19614502598764,0.00139277086808877,0.00203188776314924
"NCU06181",772.88369881468,-1.7414464932226,0.186253260796024,-9.34988459144214,8.77434140393545e-21,3.88259633007701e-20
"nrc-1",1233.19874204203,-1.20120356028145,0.146845199932225,-8.18006690607427,2.83686314184366e-16,9.66455086416502e-16
"NCU06183",1130.97727449247,-0.666905513251945,0.095786975808638,-6.96238196917586,3.3456687991546e-12,9.0651736943492e-12
"acw-9",17783.3202146301,0.135586576849461,0.165420315574362,0.819648882778914,0.412416298333464,0.446509745099823
"NCU16643",37.892459708655,0.619379169901367,0.302752363686039,2.04582769349962,0.0407733263357373,0.0507300873575349
"NCU06186",613.015118952537,-0.787266561259665,0.215170914130452,-3.65879637794524,0.000253402572841854,0.000397781310339091
"ad-4",5326.30602033395,0.25261268561263,0.190676826301765,1.32482111493111,0.18523048980443,0.211552603186448
"NCU10651",78.4410119387384,0.638421935030108,0.277377550840585,2.30163520117395,0.021355753264905,0.0273844243140594
"NCU06189",3247.99150709993,0.0999194831558321,0.141024352978959,0.708526442739577,0.478618397195233,0.512104364670895
"atrx",822.961519645795,-1.13371284626412,0.147395873336229,-7.69161863628283,1.45285127633651e-14,4.51879818400233e-14
"NCU06191",1405.13476165767,-0.300904196469149,0.106175969206884,-2.83401412501201,0.00459673001550342,0.00634913572498115
"NCU06192",877.968547581184,-0.255706429873594,0.0768963257793749,-3.32534002479192,0.000883107628452034,0.00131428937321637
"mmm-1",514.608718173226,-1.24733104878725,0.150798720233823,-8.27149624912721,1.32288192292528e-16,4.59173209604479e-16
"NCU06194",2517.94183950358,-0.406201838659038,0.116103308468233,-3.49862414790856,0.000467665313089424,0.00071542967384972
"NCU06196",1919.42092266375,-0.900292051687954,0.108310743906184,-8.31212139460297,9.40061849173444e-17,3.28752095425996e-16
