"NCU","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NCU08074",14.4687842888777,3.42767197378796,0.534104845162396,6.41760134706466,1.38438198062347e-10,7.69653275495339e-10
"NCU08075",14.1783839785442,2.43438078674671,0.536815986148247,4.53485151255245,5.7644024797244e-06,1.78777097885159e-05
"NCU08076",373.080186012006,-1.39074146358201,0.186704890727302,-7.44887537848863,9.41392418178918e-14,7.49197864940595e-13
"NCU08077",146.54554028197,4.79854688848317,0.459227798602525,10.4491646696598,1.47821433322262e-25,3.45046345675912e-24
"NCU08078",101.258878215278,7.49448083441307,0.787582472109317,9.51580450278587,1.80312236529582e-21,2.94198410003199e-20
"NCU08079",6.47340927961605,1.42399000994423,0.868956946444767,1.63873482543677,0.1012684978411,0.144751938680869
"NCU08080",1.66717487013808,0.540054969286495,1.10094009658291,0.490539831333887,0.623751951363604,0.686204508902321
"NCU16305",3.81032771948337,0.857760551848068,1.00339001455929,0.854862555339277,0.392627242270553,0.470102344193617
"NCU08081",1.7599749793391,0.6990670296877,1.26050565144856,0.554592539021414,0.579173393452563,0.645901794481273
"NCU08083",5.78136814177056,1.11208380646486,1.13845930062251,0.976832290672824,0.328652187047485,0.404405595371267
"NCU08084",35.643773766188,1.78250446472601,0.506928819480112,3.51628156898652,0.000437636597124708,0.00101209297893951
"NCU08085",36.930146241018,7.73051807728083,0.777663712219715,9.94069538774713,2.76887424087812e-23,5.28687005249467e-22
"NCU08086",11.2426358208939,4.8385445434794,0.759543398387188,6.37033322092398,1.88617949317996e-10,1.03042851707485e-09
"NCU08087",12.0753166476227,3.00891008039602,0.696273098769374,4.32145100207678,1.55006475850793e-05,4.4891605368839e-05
"NCU08089",22.7700480617406,-0.522968074974358,0.40986705897103,-1.27594561096778,0.201974746139711,0.26473234794266
"NCU16306",1076.31758408543,-1.14948484190998,0.176432784132121,-6.51514313263452,7.26203775164461e-11,4.16308474399509e-10
"NCU08090",600.574927627461,-0.547112111561185,0.129313725172734,-4.23088972829735,2.32768769035026e-05,6.55636512550446e-05
"NCU10622",165.66793358251,0.298548724542508,0.14200511470326,2.10238008093138,0.0355199946467613,0.0565733901025873
"NCU08091",1306.44576157156,0.233913030051358,0.118740222310456,1.96995614038665,0.0488433974216601,0.0754655627305048
"NCU08092",13907.432035993,-0.547567247326621,0.174176666223965,-3.14374628472066,0.00166799989275934,0.00349917758625089
"NCU08093",8292.46453135805,-0.922540280191062,0.119122805365676,-7.74444723123419,9.5998553497877e-15,8.36301684356058e-14
"NCU08094",4834.36415450624,0.242376443424376,0.13904106198093,1.74320046158464,0.0812986048764569,0.119263930573182
"NCU08095",2478.53504911556,0.11730704649057,0.450176748327798,0.260579976478822,0.794416432785728,0.832827026398447
"NCU08096",79.9211943355263,0.190287865386588,0.295758935529921,0.64338839009426,0.519972114901717,0.595885356482975
"NCU16307",10.9809002343066,0.29399196164868,0.525008864778568,0.559975233509012,0.575496330830101,0.644683706775948
"NCU08097",191.358479740181,0.705899893975092,0.185253678495934,3.81045007962197,0.000138714021473114,0.000347301182323112
"NCU08098",76.3008037370058,0.224712755535498,0.190720127015811,1.17823304258218,0.238703713017738,0.306774516321664
"NCU08099",275.025827753964,0.0346971512183694,0.296195168080584,0.117142867127831,0.906746840503574,0.926594985629805
"NCU08100",271.812892217278,0.0619785390231216,0.313808847315692,0.197504116130834,0.843433060674682,0.873699583077065
"NCU08101",3.44263506640474,-1.12397255996628,1.12272248056253,-1.00111343580038,0.316771970108819,0.392176641587584
"NCU08102",25.1682956341654,5.14059410090846,0.822646177007764,6.24885186922827,4.13480827929015e-10,2.17836524735605e-09
"NCU08103",16.1889259550775,2.54854280198215,0.91342225372577,2.79010369146018,0.0052691163425532,0.00999246789668639
"NCU08105",2.83510597178461,2.60828157654728,1.00737523948537,2.5891857118503,0.00962031960053781,0.017337543099824
"NCU08106",3.18722175436001,2.45938397464457,0.954604486215631,2.57633816953279,0.00998529349830382,0.0179224629622793
"NCU08107",3.06093452558848,2.44051457018705,0.985813832293727,2.47563433402899,0.0132999717517917,0.0233227577969504
"NCU08109",4.35587984751944,4.93444451880544,0.920670863533611,5.35961841984076,8.33979129973342e-08,3.29572068495338e-07
"NCU08110",1804.02469160935,0.0416121978758138,0.11246666124291,0.369995849578375,0.711385582866483,0.763669175049871
"NCU08111",889.276717946889,0.119644094094589,0.190911263072052,0.626700028952371,0.530855884890327,0.605725747734173
"NCU08112",405.125722018967,-0.406616906487979,0.133840352855487,-3.03807407715833,0.00238095418057959,0.00485901902110751
"NCU08113",60.3125971873141,0.00182415693269547,0.239937039119657,0.00760264834220013,0.993934022702447,0.995028416247438
"cdt-2",56.963048937723,-0.938970228003517,0.196389820582356,-4.78115528197533,1.74290665876528e-06,5.76850076986866e-06
"msh3",306.759049340605,-0.276365968399366,0.112003880857141,-2.46746779026225,0.0136072462796608,0.0237974371662753
"NCU08116",12.8306844438738,0.921355570031097,0.655222682095445,1.40617166531009,0.159673155819023,0.216229143834311
"NCU08117",760.215698498675,0.843371952718788,0.167357100306266,5.03935567224457,4.67101720371478e-07,1.67265949969679e-06
"pex1",968.73790951775,-0.312863821243,0.129669602867554,-2.4127768908382,0.0158315072459911,0.0272863480302305
"NCU08119",1141.11080705811,-0.379831767686045,0.16961345761871,-2.23939640768307,0.0251301349056876,0.0415091800025045
"NCU08120",1355.95289544847,1.14450774904957,0.219185281575155,5.22164508868786,1.77340604507216e-07,6.74585683499768e-07
"NCU08121",248.059962567344,1.77412042609194,0.164742510838821,10.7690505447479,4.81945425887052e-27,1.24072335630078e-25
"NCU10647",860.305535797086,-0.664951223287485,0.142384666515178,-4.67010415912027,3.01047053013209e-06,9.68771799554711e-06
"NCU16310",67.979550621642,-0.401153801133599,0.314065870011341,-1.27729192961691,0.201499201777949,0.264180020390681
"NCU07509",977.68952495799,-0.0750878208036605,0.114577182749782,-0.655347068252153,0.51224432277419,0.588342302213982
"NCU07508",24.0207396606926,-0.416765198666495,0.407607928413851,-1.02246587864048,0.306560454197559,0.381130269062893
"NCU16311",42.0755615658231,0.544269578537417,0.330425723318029,1.6471767787085,0.0995217153456448,0.142547471612956
"NCU07507",102.402653217343,0.976763432462829,0.234962057019738,4.15711134321904,3.22296933389074e-05,8.89072993801864e-05
"NCU07506",1697.32367213957,0.225481376532637,0.169569492864236,1.32972843595851,0.183607762225465,0.243769347670957
"NCU07505",446.235499924741,0.503230572245176,0.0966743411800338,5.20542023977205,1.93558071690158e-07,7.33131252127666e-07
"major facilitator superfamily transporter protein MFS1",1723.07162823403,-0.0089630617714039,0.111907551863133,-0.0800934487635476,0.936162933139183,0.948410522130517
"NCU07503",5933.16968460147,1.2507671924867,0.23429902263532,5.33833721719569,9.38028718671509e-08,3.68451940743877e-07
"NCU07502",1019.82499166008,-0.878965722223704,0.12215198041905,-7.19567312137186,6.21533690923104e-13,4.51885560531798e-12
"NCU07501",43.7076673699987,5.47625705101496,0.667621211186405,8.20264089764809,2.35162867700819e-16,2.40511960184161e-15
"NCU07500",89.3338348913777,8.43669199446058,0.805160543704126,10.4782730108057,1.08710710059328e-25,2.5620541015673e-24
"NCU07499",19.7845262072149,2.3865005572629,0.414570560781504,5.75656060276959,8.58449725977787e-09,3.86341973079579e-08
"mus-40",641.004843987382,-0.0405084355025504,0.116454557943167,-0.347847574350156,0.7279546589113,0.777946725848582
"NCU07497",283.392799069194,-0.458687634927555,0.166111547651793,-2.76132298694289,0.00575677135553858,0.0108245939710907
"set-7",366.679512988591,-0.0985051660797224,0.165250980706542,-0.596094290385186,0.551112238243656,0.62423985471829
"NCU07495",2272.33033953047,0.0604593574220329,0.113529614358917,0.532542612457879,0.594350236637115,0.659360461497252
"NCU07494",987.964910689623,-0.0182275990219644,0.133195080708285,-0.136848890552386,0.891150238065795,0.913875164576999
"NCU07493",1973.45220331892,0.142903905881991,0.17336728858043,0.824284137175591,0.409778129721792,0.487644601464592
"NCU07492",674.119011830769,-0.633935269481326,0.153340634069564,-4.13416361115174,3.56249627391657e-05,9.75835938927681e-05
"NCU07491",3367.0766671601,-1.22096016219324,0.361949132600692,-3.37329213478243,0.000742751034528316,0.00166139886379935
"pzl-1",1104.10137451269,-0.395144483928063,0.139657292592689,-2.82938668359055,0.0046637312272577,0.00893111395178673
"NCU16314",666.067176601145,-0.566977233817672,0.187339515928621,-3.02646898070185,0.00247428206667138,0.00502844618298534
"gh3-6",189.006006872564,0.000296303630118926,0.209419871679169,0.0014148782908857,0.998871090832944,0.998871090832944
"NCU07486",39.409157116911,-0.0960770645514294,0.301056690858308,-0.319132799465493,0.749625812643497,0.795702682110814
"NCU07485",528.126099859552,0.467301195803377,0.201668804602831,2.31717144713425,0.0204943942487438,0.0345062648291619
"gh18-8",354.735816812677,0.39851853478891,0.310410949433798,1.283841744358,0.199197334060338,0.261583901537917
"fr",1011.17003655106,-0.383454759296783,0.110919135624734,-3.45706588080621,0.000546091326208334,0.00124840981017214
"NCU07482",366.078457275638,-0.443502642700718,0.196412208521033,-2.25801973329588,0.0239444291917142,0.0397593253273579
"NCU07481",575.316938593597,-0.423770222072766,0.0981732566052294,-4.31655459670463,1.58483495145656e-05,4.58305708991157e-05
"NCU07480",15.9747412540163,3.46283322536279,0.595513394399022,5.81487042597487,6.06808707261789e-09,2.78225214133143e-08
"NCU07479",57.07739377361,0.305407843511201,0.309705141595918,0.9861245503947,0.324071997716254,0.399541380050227
"NCU07478",410.390107169406,1.00854330767988,0.168460343965346,5.98682920822804,2.13971257204728e-09,1.04385877827327e-08
"NCU07477",754.184273896498,-0.807576684653609,0.177385306601886,-4.55266955377591,5.296943932913e-06,1.65119111672307e-05
"NCU07476",281.16018075174,-0.242606126646636,0.148382449133834,-1.63500554184691,0.102047885881828,0.145801906948161
"NCU07475",14.63451450511,3.93635410804775,0.432105280420521,9.1097107265547,8.26019169101688e-20,1.17143445246005e-18
"NCU07474",2530.78102283541,-1.10498117036942,0.208589907054472,-5.29738560207929,1.17472454396857e-07,4.57191359214252e-07
"NCU07473",2914.65777454749,-2.10889965528457,0.209918626373277,-10.0462721756503,9.5408544204698e-24,1.89592905459315e-22
"NCU07472",1427.65426228838,-0.701981848806673,0.117051309638043,-5.99721481953007,2.00730448025885e-09,9.84184412758071e-09
"NCU07471",4432.33246193575,-0.45679656835641,0.104854245447327,-4.3564909213512,1.32164172335433e-05,3.87244993836884e-05
"NCU07468",1033.37357584463,-1.03532044975967,0.168103704496812,-6.15881995497193,7.32889902821994e-10,3.77550516464319e-09
"NCU07467",4948.73083725944,-1.13758554550499,0.166955607251808,-6.8137007449486,9.51194689006335e-12,6.08178675008834e-11
"NCU07466",1349.12140805571,0.872841974684541,0.143780636197191,6.07065038638071,1.27393255299832e-09,6.39390942366494e-09
"NCU07465",9579.71397016691,-0.439175573702416,0.121651337265802,-3.61011710658667,0.000306058793377888,0.00072333340128213
"NCU07464",38.7532714254953,-1.43451259078717,0.282843317970098,-5.07175704585259,3.94159401892813e-07,1.42575281163679e-06
"NCU07463",54.3464228950358,-1.26530050267125,0.400809036000237,-3.15686621064725,0.00159474497786614,0.00335737819774624
"NCU07462",10.2518314953907,0.493265411517479,0.518608116164064,0.951133227852208,0.34153674898192,0.417590734312857
"NCU07461",81.9963057591973,0.705061697693123,0.23609133473261,2.98639379751762,0.00282288870248843,0.00566843487758379
"mob-2b",678.542588166463,-0.747597575418428,0.151551295273687,-4.9329672443138,8.09897412443685e-07,2.80916070146215e-06
"prm-1",1942.59327966071,0.176138097960905,0.122826545138865,1.43403934191723,0.15156103617137,0.20636073540665
"NCU16316",186.74057298677,0.159107555091608,0.194569765320471,0.817740386485774,0.413505444216837,0.491595831178495
"NCU07458",3602.55948839038,-0.0501071821021621,0.130965782845637,-0.382597507634655,0.702018218527798,0.755275306888933
"NCU07457",1038.82773060552,-0.0557842655907052,0.113665806955875,-0.490774376962463,0.623586034540724,0.686099339085909
"rib-5",2097.97054086473,0.0975404951195115,0.163818223168094,0.595419076297909,0.551563377213494,0.624605834664817
"NCU07455",121.903866890491,-0.8457790512009,0.163214573512238,-5.18200693112421,2.19511056044672e-07,8.23124278949987e-07
"NCU07454",998.255388344249,-1.4861800279667,0.139407642039195,-10.6606783260049,1.5545941773714e-26,3.89128799196177e-25
"NCU07453",3570.07527785504,-0.438189957579933,0.204738231199132,-2.14024491182471,0.0323349793548536,0.0519756826301988
"mig-2",431.065154924719,0.830900024401914,0.242652569622042,3.42423748364228,0.000616527181185036,0.00139699389382777
"NCU07451",4483.92294045719,0.501533306026918,0.172645709656417,2.9049856322814,0.0036726995899055,0.00719972338711051
"NCU07450",25.4509324701438,-0.895422439514496,0.34990598408736,-2.55903722781414,0.0104962500470491,0.0187773948861493
"NCU07449",181.673245362173,-0.141525173369991,0.321088408313175,-0.44076699658355,0.659381688666657,0.717153844200264
"NCU07448",8.28231027598725,0.162412881603148,0.58651166863855,0.276913299918058,0.781846679937045,0.82292104165542
"DUF803 domain-containing protein",953.782622796201,-0.478096233448511,0.12779927595871,-3.74099328702751,0.000183294417155766,0.000449799705278875
"vma-4",4342.94053392265,-0.14447303435089,0.0701878394836548,-2.05837699826242,0.0395539580016123,0.0623772374691662
"NCU07445",369.149153748433,0.195860689888722,0.116321969768537,1.6837807189687,0.0922240547932205,0.133268676335523
"NCU07443",1792.99370666376,-0.578258934320798,0.105151537856852,-5.49929127149819,3.81320795523791e-08,1.57383544920712e-07
"NCU07442",4080.05025014198,0.197066601636647,0.141238958662664,1.39527084809031,0.162934179477161,0.21997354215562
"NCU07441",308.713633632902,0.365824520235495,0.189351359239407,1.93198782255882,0.0533610089240365,0.0816951771648869
"mus-38",763.78419755281,0.151096328764663,0.127540060858934,1.18469701007735,0.236137265060955,0.303956635250625
"NCU07439",11497.4198842595,0.852794101523061,0.120117500396389,7.09966573320984,1.25058993161361e-12,8.84844522317189e-12
"NCU07438",949.571326337825,-0.35607762669157,0.0833223694020337,-4.27349377180432,1.92433662181877e-05,5.48998608745198e-05
"NCU07437",7682.46160097882,0.449232595272821,0.123044689339146,3.65097102268762,0.000261250717560819,0.000625220321619061
"NCU07436",219.133874770866,0.0343657066815423,0.173900590300263,0.197616963934425,0.843344761249006,0.873699583077065
"NCU07435",1697.12420868346,-0.5764033577779,0.0709752850864832,-8.12118411466123,4.61657056412008e-16,4.54988676708279e-15
"NCU07434",412.38834062038,2.47591551159858,0.256700806175038,9.645141160602,5.154023484651e-22,8.83792744107906e-21
"NCU07433",368.340584008069,6.30893417622459,0.284661044014536,22.1629699914345,7.8218093486357e-109,3.46897244611993e-106
"pls-1",625.128838668642,-0.957796683870778,0.100786024924455,-9.50326877747885,2.03403054298035e-21,3.30216905288839e-20
"NCU07430",625.540262925561,-0.128538839184929,0.140728117487015,-0.913384201254517,0.361040511731454,0.437707787396099
"NCU07429",13.7713643653217,0.748049955624318,0.723104058744677,1.03449834996494,0.300903247776658,0.374861208957718
"tcu-3",2155.165948797,1.78607190562425,0.15518353113032,11.5094165767136,1.18275835613515e-30,3.92522900707847e-29
"NCU07427",49.1820931399374,1.2527099233892,0.214373688309244,5.84358058710128,5.10905648639661e-09,2.36587869661945e-08
"NCU10006",47.2121862108081,-0.130695350276561,0.234283864935987,-0.557850410706989,0.576946536167287,0.644958110298076
"acu-9",3944.94020808329,1.81929834390131,0.211285876769699,8.6106008206329,7.2678648440564e-18,8.54368160041667e-17
"tca-14",9510.72652733062,-0.0191630120908875,0.12055241383655,-0.158960003213785,0.873700385894524,0.8991345496438
"stk-53",226.523886858579,-0.554413709813492,0.203672984341756,-2.72207780332421,0.00648728672738924,0.0120633612729439
"NCU09065",858.890988281814,0.00496686071133175,0.0973024833547067,0.0510455698568919,0.959289208361472,0.966919917973438
"NCU09066",27.6892615913973,-0.776113323307553,0.350949259302065,-2.21146876004529,0.0270033928831776,0.0443406436151404
"nit-2",2415.80188551005,-0.547349333233527,0.129901076774736,-4.21358580562573,2.51348036102944e-05,7.04713444901271e-05
"NCU09069",642.125159817806,-1.13710183364935,0.185187845506884,-6.14026169232085,8.23856438587613e-10,4.22405006374111e-09
"NCU09070",140.262964311442,0.195455912208666,0.165850987315751,1.17850315739485,0.238596074338055,0.306676577172495
"dbf2",1511.20262021436,-0.211526725956291,0.0924009353617564,-2.28922710715155,0.0220661603914859,0.0369232596363793
"NCU09072",39.02659724383,0.222987208052496,0.334313092999421,0.667001121768458,0.504771416887999,0.581195977646472
"NCU10839",2.56474291348306,1.73923678280125,0.838461938707903,2.07431810856134,0.0380497771156753,0.060199720336897
"NCU09073",748.250671032665,-0.174702319372254,0.136530513703523,-1.27958442866201,0.200691329087374,0.263191572299128
"NCU09074",103.608809095661,-0.00824911377778426,0.394601700894123,-0.0209049118619932,0.983321508381999,0.987064604658762
"NCU09075",552.759960918098,-0.0867976607543039,0.374600338491449,-0.231707374061237,0.81676530356933,0.85086259523019
"NCU09076",5700.72396439243,-0.50909191811331,0.101131811930013,-5.0339443978876,4.80489090956257e-07,1.7163343711022e-06
"NCU09077",444.339885160713,0.100866695408205,0.146775814549323,0.687216049305651,0.491946592126961,0.568980903198525
"NCU09078",220.743105108072,-1.31666765931196,0.173889997644759,-7.57184241270615,3.67967679534588e-14,3.06271808883796e-13
"NCU09079",4388.04656082531,-1.08473510308504,0.137292372718864,-7.90091307771534,2.76867685970273e-15,2.52703275211595e-14
"NCU09080",4.00665155868116,3.28397820392108,0.953858308248101,3.44283650467184,0.000575647210463754,0.00131136816075061
"NCU09081",18.0925056830645,3.55516180589749,0.859987620912003,4.13396858216086,3.56552237745714e-05,9.76390733562988e-05
"NCU09082",1.36900221087663,0.699083108052016,1.25521567883322,0.556942619376653,0.577566634288774,0.644958110298076
"NCU09084",3.92516159944752,-0.715547526480464,0.859290589976651,-0.832718913516681,0.405003275093752,0.482846646516341
"NCU09085",1836.78198725902,-0.718201438598362,0.252046474167927,-2.84948020387644,0.00437907307936312,0.00843899190901559
"NCU16318",2068.84305601089,-0.698290743575183,0.367093480029057,-1.90221505301568,0.0571430456835459,0.0868044055323615
"NCU09087",164.037739361804,-0.302636706066832,0.24168483340759,-1.25219568725047,0.210498567133115,0.274686975995426
"NCU09088",1815.09608789192,-0.186644092189165,0.13222847634138,-1.41152720921701,0.158089218494823,0.214232847896387
"NCU09089",37392.5936044197,-0.0409926325020376,0.0881420706797302,-0.465074534622484,0.641878081589206,0.702344335770538
"NCU09090",2226.35498165174,0.176891814045414,0.137981363703159,1.2819978676683,0.199843394239027,0.262291094644899
"NCU09091",612.976271248435,0.692798771251357,0.116982176485466,5.92225920277208,3.1754858184345e-09,1.51878505541497e-08
"NCU09092",260.041452189289,-0.521465555382644,0.114828288726686,-4.54126383981767,5.59179997140772e-06,1.73821427876855e-05
"NCU09093",880.341409235691,4.50994661965037,0.26861749165692,16.7894748470457,2.91412001056808e-63,4.51318554652583e-61
"NCU09094",295.46793760088,3.2527600986585,0.190436474834619,17.0805519346192,2.07150051891644e-65,3.67484192055777e-63
"NCU09095",492.127300310028,0.0788496186449575,0.125725736814692,0.627155749034698,0.530557146536467,0.605597341922825
"NCU09096",48.306111061071,-0.159548206981732,0.239784945911781,-0.665380415668093,0.505807207938745,0.582182485296489
"NCU09097",6678.71201316295,-0.769339700952415,0.170207325246665,-4.52001522165679,6.18351852501625e-06,1.91228495241152e-05
"NCU09098",683.630185813358,0.276704620764572,0.151804717260957,1.82276694530453,0.0683386960738332,0.101949373940223
"NCU09099",52.0212958867252,1.32554591334257,0.382228006446099,3.46794554817504,0.000524453545810232,0.00120091369314021
"NCU09100",359.21632065834,-0.640424557444003,0.158159278176096,-4.04923798862402,5.13846705225723e-05,0.000137246162137623
"NCU09101",2697.61289631584,-0.359975379374214,0.0854686177367598,-4.21178426545899,2.5336145783084e-05,7.09542980498137e-05
"NCU09102",850.286932858126,0.0954997497889584,0.163539775470742,0.583954267480597,0.559251080913791,0.631625511804127
"NCU09103",259.122776377765,-1.23357117017099,0.255098036288736,-4.83567489627698,1.32694643281495e-06,4.461411559261e-06
"NCU09104",1319.53879108497,-0.290045303395486,0.104806394553405,-2.76743899674645,0.00564986181782493,0.0106470143498066
"NCU16320",110.62989833068,-1.06736409917016,0.204974613580119,-5.20729899438478,1.91609216864995e-07,7.26878354957916e-07
"NCU02187",3575.97150605668,-0.681835072308801,0.0738283581632597,-9.23540884928026,2.5730147708129e-20,3.79801892871731e-19
"chit-1",1165.39730123798,2.00474536240308,0.446193125444907,4.49299921509125,7.02270436224682e-06,2.1527026849652e-05
"NCU02183",3.78163255706798,-0.642404601024384,1.20877754340199,-0.531449814344164,0.595107109574291,0.659899996376447
"NCU02182",629.740741678548,-0.184889743957726,0.129859162702511,-1.42377126195772,0.154512697261128,0.209969413255825
"NCU02181",48206.3520384677,-0.130071762297829,0.105253184673608,-1.23579882833173,0.216533350629635,0.281620354851153
"NCU02179",1073.10492356425,-2.12571714522657,0.13475783992628,-15.7743486122178,4.67193093116766e-56,5.77013039182315e-54
"sad-1",33.5471457080905,0.76677534304573,0.416212848988252,1.84226735169191,0.0654360528882559,0.0979833591207356
"NCU16321",4.91380021388869,0.813558333246316,0.813366823542149,1.0002354530559,0.317196575784271,0.392652498087685
"NCU02177",560.761731733775,-0.708423780388547,0.107156614064768,-6.61110643119387,3.81458098824214e-11,2.26254508828441e-10
"NCU02176",341.966929400823,-0.885148161349394,0.112322986515813,-7.88038307034139,3.26378922419393e-15,2.96506438179331e-14
"NCU16323",507.455974455975,-0.968823483585517,0.326584810940729,-2.96652952350974,0.00301181443180457,0.00600700601208447
"NCU02175",2330.11293388945,-1.55621406187141,0.26356889022406,-5.90439205684888,3.53949527732876e-09,1.67644929227654e-08
"NCU16325",114.219486735349,-0.689568070122691,0.24055985079128,-2.86651354269831,0.00415020402026062,0.00803283884659449
"NCU02174",281.89969080038,-0.441454684452153,0.211278501965177,-2.08944440795454,0.0366677372690346,0.0582303243056593
"NCU02173",640.834334751147,-0.265698960673329,0.110733366509066,-2.39944805300916,0.016419809416125,0.028235474175737
"NCU02172",643.871695625343,-0.511641667071445,0.134323206411392,-3.80903405108152,0.000139510746160439,0.000349206349483684
"NCU02171",22.6013460529338,-1.11953685058286,0.359814566709261,-3.11142725771708,0.00186185338841565,0.00387254391617385
"NCU02170",232.719154560757,0.245555859912323,0.175006182816108,1.40312676935732,0.160579039872056,0.217365384577088
"NCU02169",199.631661365022,0.380216605115238,0.168941411111177,2.25058262870211,0.0244119846792801,0.0404393437208381
"NCU02168",395.001907141099,-0.984924984737222,0.149840531732298,-6.57315462879475,4.92602537037765e-11,2.8901521069618e-10
"krev-1",1489.36908901774,-0.935322867312383,0.119352768262047,-7.83662483017421,4.62818225156698e-15,4.12394285192138e-14
"NCU16327",16.5369777650709,0.328784486718855,0.347194599850661,0.946974655885419,0.343651693588985,0.419860953462025
